RSM,66.66662646
RSM,169.4290959
RSM,69.61968025
RSM,104.583038
RSM,155.1870082
RSM,73.6797718
RSM,154.1652914
RSM,266.9830128
RSM,153.5665922
RSM,19.81118784
RSM,98.99140313
RSM,13.31802892
RSM,7.850034596
RSM,191.5183634
RSM,87.83726186
RSM,169.8603089
RSM,271.04208
RSM,229.7149418
RSM,68.69718645
RSM,282.9060728
RSM,3.803093997
RSM,65.94699262
RSM,264.9310177
RSM,1.995468106
RSM,186.4559268
RSM,284.6310502
RSM,67.47432322
RSM,4.897794916
RSM,80.5313708
RSM,61.6720367
RSM,54.17088205
RSM,143.0692361
RSM,75.41971535
RSM,117.8431782
RSM,180.2969717
RSM,116.0127858
RSM,54.8782179
RSM,24.52857212
RSM,73.22266851
RSM,40.54148359
RSM,1.478567601
RSM,24.28345372
RSM,95.60445871
RSM,146.3606329
RSM,47.38170081
RSM,104.6508224
RSM,294.6133589
RSM,74.31492001
RSM,53.47239568
RSM,170.8287905
RSM,75.44624503
RSM,147.9296171
RSM,64.58433944
RSM,29.5725161
RSM,131.366911
RSM,437.1152814
RSM,178.9563994
RSM,70.49143975
RSM,196.9240196
RSM,0.253923216
RSM,24.1416851
RSM,195.3968441
RSM,32.60329165
RSM,136.6463368
RSM,215.8245325
RSM,174.8702016
RSM,23.98500978
RSM,358.1128119
RSM,66.67540035
RSM,36.57795361
RSM,48.25020704
RSM,36.16828161
RSM,136.9066817
RSM,113.2173836
RSM,164.9279393
RSM,123.8860098
RSM,217.7673596
RSM,28.81941866
RSM,41.94915396
RSM,52.8602169
RSM,4.662950035
RSM,301.5993329
RSM,79.48812577
RSM,159.9849126
RSM,275.6944426
RSM,55.10320556
ANN-ReLu,18.36988765
ANN-ReLu,16.16674969
ANN-ReLu,60.81940896
ANN-ReLu,28.22874097
ANN-ReLu,76.7117256
ANN-ReLu,26.83390075
ANN-ReLu,38.87546111
ANN-ReLu,29.65852922
ANN-ReLu,68.8264568
ANN-ReLu,6.805869618
ANN-ReLu,71.41315383
ANN-ReLu,6.809848242
ANN-ReLu,14.04518666
ANN-ReLu,10.71219785
ANN-ReLu,31.81186226
ANN-ReLu,6.774320533
ANN-ReLu,36.28448804
ANN-ReLu,37.1657337
ANN-ReLu,73.82895873
ANN-ReLu,63.87595934
ANN-ReLu,64.71254111
ANN-ReLu,3.17477543
ANN-ReLu,45.45370342
ANN-ReLu,143.1539622
